"","MSZoning","LotArea","Street","LotShape","Condition1","Condition2","OverallQual","OverallCond","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","HeatingQC","stFlrS1","stFlrS2","GarageCars","GarageQual","GarageCond","WoodDeckSF","ScreenPorch","PoolArea","Fence","SaleCondition","SalePrice"
"138","RL",11645,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",1300,0,434,"Ex",1734,0,2,"TA","TA",160,0,0,"None","Normal",12.4684369099977
"139","RL",8520,"Pave","Reg","Artery","Norm",5,4,"CompShg","None",0,"TA","Fa","Others",507,0,403,"Fa",910,475,2,"TA","TA",0,0,0,"MnPrv","Normal",12.0197430673387
"140","RL",10335,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",183,"Gd","TA","PConc",679,0,811,"Ex",1501,0,2,"TA","TA",144,0,0,"None","Normal",12.2258752728264
"141","RM",9100,"Pave","Reg","RR","Norm",5,5,"CompShg","BrkFace",336,"TA","TA","Others",1332,0,396,"TA",1728,0,2,"TA","TA",0,0,0,"None","Abnorml",11.7360690162844
"142","RM",2522,"Pave","Reg","Norm","Norm",6,5,"CompShg","Stone",50,"Gd","TA","PConc",0,0,970,"Ex",970,739,2,"TA","TA",0,0,0,"None","Normal",11.7752897294377
"143","RM",6120,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",209,0,506,"TA",875,0,1,"Fa","TA",48,0,0,"None","Normal",11.5617156291397
"144","RL",9505,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",180,"Gd","TA","PConc",0,0,884,"Ex",884,1151,2,"TA","TA",144,0,0,"None","Normal",12.3126823805884
"145","RL",7500,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",120,"TA","TA","PConc",680,0,400,"Ex",1080,0,0,"None","None",0,0,0,"None","Normal",11.8565151693603
"146","RM",6240,"Pave","Reg","Norm","Norm",5,4,"CompShg","None",0,"TA","TA","Others",0,0,896,"Gd",896,448,1,"Fa","TA",200,0,0,"None","Normal",11.6526874073454
"147","RL",10356,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",716,0,253,"TA",969,0,2,"TA","TA",0,0,0,"MnPrv","Normal",11.7117763237154
"148","RL",13891,"Pave","Reg","Norm","Norm",8,5,"CompShg","Stone",436,"Gd","TA","PConc",1400,0,310,"Ex",1710,0,3,"TA","TA",0,0,0,"None","Partial",12.8277291949399
"149","RL",14803,"Pave","IR1","Norm","Norm",6,5,"CompShg","BrkFace",252,"TA","TA","Others",416,0,409,"Gd",1097,896,2,"TA","TA",0,0,0,"GdWo","Normal",12.1547793511426
"150","RL",13500,"Pave","Reg","Norm","Norm",6,7,"CompShg","None",0,"TA","TA","Others",429,1080,93,"Gd",1252,0,2,"TA","TA",409,0,0,"None","Normal",12.3673407931263
"151","RM",11340,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",0,0,1200,"TA",1200,0,1,"Fa","Fa",0,0,0,"None","Family",11.7360690162844
"152","RL",9600,"Pave","Reg","Artery","Norm",6,5,"CompShg","None",0,"TA","TA","Others",0,0,572,"Fa",572,524,0,"None","None",0,0,0,"None","Normal",11.2772031314492
"153","RL",12003,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",84,"Gd","TA","PConc",0,0,774,"Ex",774,1194,3,"TA","TA",0,0,0,"None","Partial",12.5043236693312
"154","FV",12552,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",222,0,769,"Ex",991,956,2,"TA","TA",0,0,0,"GdWo","Normal",12.4486265903642
"155","RL",19378,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",456,"Gd","TA","PConc",57,0,1335,"Ex",1392,1070,2,"TA","TA",239,0,0,"None","Partial",12.6760762747759
"156","RL",11120,"Pave","IR1","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","PConc",660,0,572,"TA",1232,0,2,"TA","TA",0,0,0,"None","Normal",11.9984332807519
"157","RL",13688,"Pave","IR1","Norm","Norm",9,5,"CompShg","BrkFace",664,"Gd","TA","PConc",1016,0,556,"Ex",1572,1096,3,"TA","TA",400,0,0,"None","Normal",12.9299914847569
"158","RL",12182,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",226,"Gd","TA","PConc",1201,0,340,"Ex",1541,0,2,"TA","TA",0,0,0,"None","Partial",12.3013828253345
"159","RL",5500,"Pave","Reg","Norm","Norm",4,6,"CompShg","None",0,"TA","TA","Others",0,0,882,"Ex",882,0,0,"None","None",0,0,0,"MnPrv","Normal",11.5444241320296
"160","RM",5400,"Pave","Reg","Norm","Norm",6,7,"CompShg","None",0,"TA","Gd","Others",370,0,779,"Gd",1149,467,1,"TA","TA",0,0,0,"None","Normal",11.9316357998284
"161","RL",10106,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","Gd","Others",351,181,112,"Gd",808,547,0,"None","None",140,0,0,"None","Normal",11.7558716435806
"162","RL",10708,"Pave","IR1","Norm","Norm",5,5,"CompShg","None",0,"Gd","TA","Others",379,768,470,"Ex",1867,0,1,"TA","TA",476,142,0,"GdWo","Normal",12.1547793511426
"163","RL",10562,"Pave","Reg","Norm","Norm",8,5,"CompShg","Stone",300,"Gd","TA","PConc",1288,0,294,"Ex",1610,551,3,"TA","TA",178,0,0,"None","Partial",12.6934986204678
"164","RL",8244,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,840,"Ex",840,880,2,"TA","TA",100,0,0,"None","Normal",12.1199699464768
"165","RL",16669,"Pave","IR1","Norm","Norm",8,6,"Others","BrkFace",653,"Gd","TA","Others",0,0,1686,"TA",1707,0,2,"TA","TA",574,0,0,"None","Normal",12.3371009079366
"166","RM",12358,"Pave","IR1","Feedr","Norm",5,6,"CompShg","None",0,"TA","TA","Others",360,0,360,"TA",854,0,2,"TA","TA",237,0,0,"None","Normal",11.7636841833174
"167","RL",31770,"Pave","IR1","Norm","Norm",6,5,"CompShg","Stone",112,"TA","TA","Others",639,0,441,"Fa",1656,0,2,"TA","TA",210,0,0,"None","Normal",12.2783933071098
"168","RL",5306,"Pave","IR1","Norm","Norm",7,7,"CompShg","None",0,"Gd","Gd","PConc",495,215,354,"Gd",1064,703,2,"Gd","TA",441,0,0,"None","Normal",12.3842188309136
"169","RL",10197,"Pave","IR1","Norm","Norm",6,5,"CompShg","BrkCmn",491,"TA","TA","Others",288,374,700,"TA",1362,0,2,"TA","TA",0,0,0,"None","Normal",12.0015054797889
"170","RL",12416,"Pave","IR1","Norm","Norm",6,5,"CompShg","Stone",132,"TA","TA","Others",1398,208,0,"TA",1651,0,2,"TA","TA",192,0,0,"None","Normal",12.1226910365911
"171","RL",12615,"Pave","Reg","Norm","Norm",6,7,"CompShg","None",0,"TA","TA","Others",477,0,725,"TA",2158,0,2,"TA","TA",0,0,0,"MnPrv","Normal",12.4008167223227
"172","RL",10029,"Pave","IR1","Norm","Norm",6,5,"CompShg","BrkFace",268,"Gd","TA","PConc",831,0,320,"TA",1164,896,2,"TA","TA",0,192,0,"None","Normal",12.2596134124582
"173","RL",13650,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"Gd","Gd","Others",57,441,554,"Ex",1252,668,2,"TA","TA",0,0,0,"None","Normal",12.0581525154536
"174","RL",17423,"Pave","IR1","Norm","Norm",9,5,"CompShg","Stone",748,"Ex","TA","PConc",1904,0,312,"Ex",2234,0,3,"TA","TA",0,0,0,"None","Partial",13.1260306447518
"175","RM",8520,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"Gd","TA","Others",0,0,968,"TA",968,0,2,"Fa","TA",0,0,0,"None","Normal",11.5129254649702
"176","FV",2117,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",456,"Gd","TA","PConc",436,0,320,"Ex",769,756,2,"TA","TA",0,0,0,"None","Normal",12.083905011556
"177","RL",7588,"Pave","Reg","Norm","Norm",7,6,"CompShg","None",0,"TA","TA","Others",352,0,441,"Gd",901,901,1,"Fa","TA",0,0,0,"None","Normal",12.2065725205718
"178","RM",11426,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","PConc",0,0,1362,"Ex",1362,720,2,"TA","TA",280,0,0,"None","Normal",12.2060726455302
"179","RL",7438,"Pave","IR1","RR","Feedr",5,8,"CompShg","None",0,"TA","TA","PConc",0,0,504,"Gd",936,316,2,"TA","TA",104,0,0,"MnPrv","Normal",11.7519423654407
"180","RM",22950,"Pave","IR2","Artery","Norm",10,9,"Others","None",0,"Gd","Gd","Others",0,0,1107,"Ex",1518,1518,3,"Ex","TA",0,410,0,"GdPrv","Normal",13.0710700830168
"181","RL",9947,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","PConc",611,0,577,"Ex",1217,0,2,"TA","TA",168,0,0,"GdPrv","Normal",12.0610468734799
"182","RL",10410,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",0,0,660,"Ex",808,704,1,"Fa","Fa",0,0,0,"MnPrv","Normal",11.8130300574206
"183","RL",7018,"Pave","Reg","Feedr","Norm",5,5,"CompShg","Stone",275,"TA","TA","Others",1086,0,0,"TA",1224,0,2,"TA","TA",120,0,0,"None","Alloca",11.9403933925547
"184","RL",4923,"Pave","Reg","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",1153,0,440,"Ex",1593,0,2,"TA","TA",0,224,0,"None","Normal",12.563747089802
"185","RL",10570,"Pave","Reg","Norm","Norm",8,8,"CompShg","None",0,"Gd","TA","Others",297,0,556,"TA",1549,1178,2,"TA","TA",0,0,0,"None","Normal",12.6603279178078
"186","RL",7472,"Pave","IR1","Norm","Norm",7,9,"CompShg","BrkFace",138,"TA","TA","Others",626,0,99,"Gd",725,754,2,"TA","TA",0,0,0,"None","Normal",12.1226910365911
"187","RL",9017,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",560,0,871,"Ex",1431,0,2,"TA","TA",0,0,0,"None","Normal",12.1652506510099
"188","RM",2522,"Pave","Reg","Norm","Norm",7,5,"CompShg","Stone",50,"Gd","TA","PConc",0,0,970,"Ex",970,739,2,"TA","TA",0,0,0,"None","Normal",11.7752897294377
"189","RL",7180,"Pave","IR1","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",390,0,474,"TA",864,0,1,"TA","TA",0,0,0,"None","Normal",11.7519423654407
"190","RL",2280,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",566,0,289,"TA",855,601,2,"TA","TA",87,0,0,"None","Normal",11.9083402372249
"191","RL",9416,"Pave","Reg","Norm","Norm",7,5,"CompShg","Stone",205,"Ex","TA","PConc",1126,0,600,"Ex",1726,0,3,"TA","TA",171,266,0,"None","Partial",12.6503481262032
"192","RL",25419,"Pave","Reg","Artery","Norm",8,4,"CompShg","None",0,"Gd","Gd","PConc",1036,184,140,"Gd",1360,1360,2,"TA","TA",0,0,512,"GdPrv","Abnorml",12.3673407931263
"193","RM",5520,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",0,0,755,"Ex",929,929,0,"None","None",0,0,0,"MnPrv","Abnorml",11.5521461781235
"194","RL",9591,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",262,"Gd","TA","PConc",1088,0,625,"Ex",1713,0,3,"TA","TA",0,170,0,"None","Normal",12.5241626741533
"195","RM",8546,"Pave","Reg","Norm","Norm",4,5,"CompShg","None",0,"TA","TA","PConc",0,0,1121,"Ex",1121,0,2,"TA","TA",132,0,0,"None","Normal",11.8493977015914
"196","RL",10125,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",641,279,276,"TA",1279,0,2,"TA","TA",238,0,0,"MnPrv","Normal",12.0523385455881
"197","RL",7000,"Pave","Reg","Artery","Norm",6,6,"CompShg","None",0,"TA","Gd","Others",617,0,0,"Gd",865,445,1,"TA","TA",0,0,0,"None","Normal",11.6262541502772
"198","RM",4438,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",205,"Gd","TA","PConc",662,0,186,"Ex",848,0,2,"TA","TA",149,0,0,"None","Normal",11.9117015849276
"199","RM",3500,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",312,0,408,"TA",720,564,1,"TA","TA",0,0,0,"MnWw","Normal",11.6082356447746
"200","RL",11851,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","PConc",0,0,1424,"Ex",1442,0,2,"TA","TA",0,0,0,"None","Normal",12.1034860567551
"201","RL",13673,"Pave","IR1","RR","Norm",5,5,"CompShg","None",0,"TA","Gd","Others",0,0,1140,"TA",1696,0,1,"TA","TA",0,0,0,"None","Normal",11.8768738928755
"202","RL",12493,"Pave","IR1","Norm","Norm",4,5,"CompShg","None",0,"TA","TA","PConc",419,306,375,"TA",1100,0,1,"TA","TA",355,0,0,"GdWo","Normal",11.8565151693603
"203","RL",14364,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",128,"Gd","TA","Others",1065,0,92,"Ex",1180,882,2,"TA","TA",60,154,0,"None","Normal",12.5317727851695
"204","RL",8250,"Pave","Reg","Norm","Norm",6,7,"CompShg","Stone",260,"TA","TA","Others",787,0,305,"Ex",1092,0,2,"TA","Gd",0,0,0,"MnPrv","Normal",11.8844890214027
"205","RL",5604,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",468,0,396,"TA",864,0,0,"None","None",0,0,0,"None","Normal",11.4927227576527
"206","RL",10420,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",36,0,1176,"Ex",1212,0,2,"TA","TA",100,0,0,"None","Normal",12.1335019526953
"207","FV",8640,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","PConc",822,0,78,"Ex",932,920,2,"TA","TA",168,0,0,"None","Partial",12.4398712298317
"208","RL",13568,"Pave","IR2","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",716,0,274,"Ex",990,0,2,"TA","TA",224,0,0,"None","Normal",11.9576112862317
"209","RL",10900,"Pave","IR1","Norm","Norm",6,7,"CompShg","BrkFace",153,"TA","TA","Others",378,0,311,"Ex",689,703,1,"TA","TA",0,0,0,"MnPrv","Normal",11.9938072123631
"210","RL",10011,"Pave","IR1","Norm","Norm",5,6,"CompShg","BrkFace",64,"TA","TA","Others",360,0,710,"TA",1236,0,1,"TA","TA",0,0,0,"MnPrv","Normal",11.808947661697
"211","RL",8450,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",266,"Gd","TA","PConc",946,0,490,"Ex",1436,0,2,"TA","TA",139,0,0,"None","Normal",12.2548628096996
"212","RM",9906,"Pave","Reg","Norm","Norm",4,4,"CompShg","None",0,"TA","TA","Others",0,0,686,"Fa",810,518,1,"TA","TA",0,0,0,"None","Family",11.580584113444
"213","RL",15660,"Pave","IR1","Norm","Norm",7,9,"CompShg","BrkFace",312,"Gd","Gd","Others",341,0,457,"Ex",1137,817,2,"TA","TA",0,0,0,"None","Normal",12.6491546172096
"214","RL",3010,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",16,"Gd","TA","PConc",16,0,1232,"Ex",1248,0,2,"TA","TA",108,0,0,"None","Partial",12.0271851854705
"215","RL",8990,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1498,"Ex",1498,0,2,"TA","TA",351,0,0,"None","Partial",12.230277334227
"216","RL",8068,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1010,"Ex",1010,1257,2,"TA","TA",120,0,0,"None","Normal",12.2060726455302
"217","RL",11475,"Pave","Reg","RR","Norm",6,6,"CompShg","None",0,"TA","TA","Others",550,0,163,"TA",811,741,2,"TA","TA",209,0,0,"MnPrv","Normal",12.1001564199386
"218","RL",10500,"Pave","Reg","Norm","Norm",4,6,"CompShg","None",0,"TA","TA","Others",524,180,160,"Gd",864,0,2,"TA","TA",216,0,0,"None","Abnorml",11.4824662574855
"219","RL",13472,"Pave","Reg","Norm","Norm",10,5,"CompShg","BrkFace",922,"Ex","TA","PConc",56,0,2336,"Ex",2392,0,3,"TA","TA",248,0,0,"None","Normal",12.8642401071941
"220","RM",1680,"Pave","Reg","Norm","Norm",5,5,"CompShg","BrkFace",142,"TA","TA","Others",0,0,630,"TA",630,672,1,"TA","TA",0,0,0,"None","Abnorml",11.6262541502772
"221","RL",9950,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",290,"Gd","TA","PConc",565,0,638,"Ex",1214,1306,3,"TA","TA",224,0,0,"None","Abnorml",12.5776362019627
"222","RM",1869,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",127,"TA","TA","Others",321,0,162,"TA",483,504,1,"TA","TA",0,0,0,"None","Normal",11.5711943730942
"223","RL",8521,"Pave","Reg","Feedr","Norm",5,5,"CompShg","None",0,"TA","TA","Others",842,0,70,"TA",912,0,1,"TA","TA",0,0,0,"MnPrv","Normal",11.7360690162844
"224","RL",3182,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",16,"Gd","TA","PConc",16,0,1357,"Ex",1555,0,2,"TA","TA",143,0,0,"None","Normal",12.16785143271
"225","RL",8760,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",220,"TA","TA","Others",0,0,1194,"TA",1194,0,1,"TA","TA",0,0,0,"None","Normal",11.9049675527463
"226","RL",15138,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",506,"Gd","TA","PConc",689,0,773,"Ex",1490,1304,3,"TA","TA",0,0,0,"None","Normal",12.9066918409288
"227","RM",1680,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",297,"TA","TA","Others",0,0,483,"TA",483,504,1,"TA","TA",0,0,0,"None","Normal",11.4563551134818
"228","RL",10650,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",182,712,0,"TA",894,0,1,"TA","TA",365,0,0,"MnPrv","Normal",11.7613468234687
"229","RL",7851,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",625,0,235,"Ex",860,1100,2,"TA","TA",288,0,0,"None","Normal",12.2853458264247
"230","RM",1680,"Pave","Reg","Norm","Norm",6,3,"CompShg","BrkFace",604,"TA","TA","Others",358,0,125,"TA",483,504,1,"TA","TA",0,0,0,"None","Normal",11.4019939042629
"231","RL",8773,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",98,"Gd","TA","PConc",24,0,1390,"Ex",1414,0,2,"TA","TA",132,0,0,"None","Normal",12.1308101610296
"232","RL",9453,"Pave","IR1","RR","Norm",7,7,"CompShg","None",0,"Gd","TA","PConc",402,0,594,"Ex",1014,730,2,"TA","TA",370,0,0,"None","Normal",12.1781874420406
"233","RL",12030,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",254,"Ex","TA","PConc",0,0,1694,"Ex",1694,0,3,"TA","TA",168,0,0,"None","Partial",12.6698066617623
"234","RL",8741,"Pave","Reg","Norm","Norm",6,4,"CompShg","None",0,"TA","TA","Others",94,0,641,"TA",798,689,1,"TA","TA",0,0,0,"MnPrv","Normal",11.6351430976945
"235","FV",9000,"Pave","Reg","Norm","Norm",8,5,"CompShg","Stone",36,"Gd","TA","PConc",1078,0,488,"Ex",1566,0,2,"TA","TA",144,0,0,"None","Normal",12.4780063610138
"236","RM",3880,"Pave","Reg","Norm","Norm",5,9,"CompShg","None",0,"TA","Gd","Others",329,0,357,"Gd",866,0,0,"None","None",58,0,0,"None","Normal",11.6127707999399
"237","RM",5000,"Pave","Reg","Norm","Norm",5,4,"CompShg","None",0,"TA","TA","Others",0,0,540,"Gd",889,551,1,"Fa","TA",0,0,0,"None","Normal",11.2772031314492
"238","RL",10762,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",0,0,626,"TA",626,591,1,"TA","TA",0,0,0,"None","Normal",11.6952470217642
"239","RL",8880,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",695,0,253,"Ex",1222,888,2,"TA","TA",0,0,0,"None","Normal",12.2307652581205
"240","RL",10400,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",102,"TA","TA","Others",929,0,916,"Gd",1872,0,2,"TA","TA",197,0,0,"None","Normal",12.3946247520748
"241","RM",9142,"Pave","Reg","Norm","Norm",6,8,"CompShg","None",0,"TA","Fa","Others",0,0,1020,"Gd",908,1020,1,"Po","Po",0,0,0,"None","Normal",11.8277362048103
"242","RL",11310,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",0,0,1367,"Ex",1375,0,2,"TA","TA",0,0,0,"None","Normal",11.8493977015914
"243","RL",11317,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",101,"Gd","TA","PConc",0,0,840,"Ex",840,828,2,"TA","TA",144,0,0,"None","Normal",12.1007121298723
"244","RL",159000,"Pave","IR2","Norm","Norm",6,7,"CompShg","BrkCmn",472,"Gd","TA","Others",697,0,747,"Gd",1444,700,2,"TA","TA",0,0,0,"None","Normal",12.5317727851695
"245","RL",5350,"Pave","IR1","Norm","Norm",3,2,"CompShg","None",0,"TA","Po","Others",0,0,728,"Ex",1306,0,0,"None","None",263,0,0,"GdWo","Normal",11.2450460198146
"246","RM",4750,"Pave","IR1","Norm","Norm",8,5,"CompShg","Stone",481,"Gd","TA","PConc",1573,0,0,"Ex",1625,0,2,"TA","TA",123,153,0,"None","Family",12.3673407931263
"247","RL",8366,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",0,0,798,"Ex",798,842,2,"TA","TA",138,0,0,"None","Normal",12.0610468734799
"248","RL",9350,"Pave","Reg","Norm","Norm",6,7,"CompShg","BrkFace",108,"TA","TA","Others",270,580,452,"Ex",1302,0,1,"TA","TA",333,0,0,"MnPrv","Normal",11.9703503120091
"249","RL",8400,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","Gd","Others",922,0,392,"TA",1314,0,1,"TA","TA",250,0,0,"None","Normal",11.8844890214027
"250","RL",8738,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",302,"Gd","TA","PConc",0,0,975,"Ex",1005,1286,2,"TA","TA",192,0,0,"None","Normal",12.3458345879053
"251","FV",8791,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"Gd","TA","PConc",503,0,361,"Ex",864,864,2,"TA","TA",216,0,0,"None","Normal",12.2428866186529
"252","RL",8814,"Pave","Reg","Norm","Norm",7,5,"CompShg","Stone",180,"Gd","TA","PConc",1334,0,270,"Ex",1604,0,2,"TA","TA",123,0,0,"None","Abnorml",12.3013828253345
"253","RL",12435,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",172,"Gd","TA","PConc",361,0,602,"Ex",963,829,2,"TA","TA",0,0,0,"None","Normal",12.3523351525084
"254","RL",19296,"Pave","Reg","Artery","Norm",6,5,"CompShg","BrkFace",399,"TA","TA","Others",672,690,0,"TA",1382,0,2,"TA","TA",0,0,0,"GdWo","Normal",12.0782392740203
"255","RL",9588,"Pave","IR1","Norm","Norm",8,5,"CompShg","Stone",270,"Gd","TA","PConc",0,0,1482,"Ex",1482,1092,3,"TA","TA",0,0,0,"None","Partial",12.5281561446993
"256","RL",8471,"Pave","IR1","Norm","Norm",6,7,"CompShg","BrkFace",46,"TA","TA","Others",506,0,0,"TA",1212,0,2,"TA","TA",292,0,0,"GdWo","Normal",11.9250351157971
"257","RM",5500,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",234,692,0,"TA",926,0,2,"TA","TA",0,0,0,"None","Normal",11.7752897294377
"258","RM",5232,"Pave","IR3","Artery","Norm",5,5,"CompShg","None",0,"TA","TA","Others",0,0,680,"Gd",764,0,2,"TA","TA",0,0,0,"None","Normal",11.1982147201305
"259","RL",12090,"Pave","IR1","Norm","Norm",6,6,"CompShg","BrkFace",210,"TA","Gd","Others",588,228,606,"TA",1422,0,2,"TA","TA",276,0,0,"GdPrv","Normal",12.0753943218881
"260","RL",11207,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",714,0,88,"Gd",802,709,2,"TA","TA",95,0,0,"None","Normal",12.1281111040605
"261","RL",8400,"Pave","Reg","Norm","Norm",5,8,"CompShg","None",0,"TA","TA","PConc",378,0,342,"Ex",1052,720,1,"TA","TA",262,0,0,"None","Normal",12.0979304869105
"262","RM",6900,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",403,125,212,"Ex",778,0,1,"Ex","Ex",0,0,0,"None","Normal",11.6994050319128
"263","RL",7917,"Pave","IR1","Norm","Norm",6,7,"CompShg","BrkFace",174,"TA","Gd","Others",751,0,392,"TA",1113,0,1,"TA","Gd",370,0,0,"GdPrv","Normal",11.9049675527463
"264","FV",10728,"Pave","Reg","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1095,"Gd",1095,844,3,"TA","TA",192,0,0,"None","Partial",12.4912515877638
"265","RL",39104,"Pave","IR1","Norm","Norm",7,7,"Others","None",0,"TA","TA","Others",226,1063,96,"Ex",1363,0,2,"TA","TA",81,0,0,"None","Normal",12.3946247520748
"266","RL",11764,"Pave","IR1","Norm","Norm",8,7,"CompShg","BrkFace",348,"Gd","TA","PConc",524,0,628,"Ex",1164,1106,3,"TA","TA",132,0,0,"None","Normal",12.5776362019627
"267","RL",9600,"Pave","Reg","Feedr","Norm",6,6,"CompShg","BrkCmn",183,"TA","TA","Others",620,620,0,"Gd",1632,0,1,"TA","TA",289,0,0,"MnPrv","Normal",11.8422292121128
"268","RL",8314,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",546,0,270,"TA",816,0,1,"TA","TA",168,0,0,"None","Normal",11.7320609948869
"269","RL",7264,"Pave","Reg","Norm","Norm",7,7,"CompShg","None",0,"Gd","Gd","Others",0,0,952,"Gd",952,596,2,"TA","TA",74,144,0,"None","Normal",12.2307652581205
"270","RL",9196,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1560,"Ex",1560,0,2,"TA","TA",100,0,0,"None","Normal",12.2110601870412
"271","RL",19138,"Pave","Reg","Norm","Norm",4,5,"CompShg","None",0,"TA","TA","Others",120,0,744,"Ex",864,0,2,"TA","TA",0,0,0,"None","Normal",11.8565151693603
"272","RL",14450,"Pave","Reg","Norm","Norm",9,5,"CompShg","BrkFace",315,"Ex","TA","PConc",0,0,2121,"Ex",2121,0,3,"TA","TA",124,142,0,"None","Partial",12.9367516138114
"273","RL",10005,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",299,"TA","TA","Others",392,0,768,"Ex",1156,866,2,"TA","TA",288,0,0,"None","Normal",12.1652506510099
"274","RL",11287,"Pave","Reg","Norm","Norm",7,6,"CompShg","BrkFace",340,"Gd","TA","Others",421,0,386,"Gd",1175,807,2,"TA","TA",0,0,0,"None","Normal",12.3392914893164
"275","FV",7200,"Pave","Reg","Norm","Norm",6,5,"CompShg","Stone",68,"Gd","TA","PConc",905,0,357,"Gd",1262,0,2,"TA","TA",0,0,0,"None","Partial",12.1281111040605
"276","RL",5063,"Pave","Reg","Norm","Norm",7,5,"CompShg","Stone",166,"Gd","TA","PConc",904,0,410,"Ex",1314,0,2,"TA","TA",172,0,0,"None","Normal",12.2428866186529
